2017-05-02 15:25:00,NAT,8.14,8.145,8.13,8.1397,11550.0
2017-05-02 15:20:00,NAT,8.15,8.15,8.14,8.145,8050.0
2017-05-02 15:15:00,NAT,8.135,8.15,8.13,8.145,12956.0
2017-05-02 15:10:00,NAT,8.1488,8.1488,8.13,8.14,9696.0
2017-05-02 15:05:00,NAT,8.145,8.145,8.14,8.145,3814.0
2017-05-02 15:00:00,NAT,8.1301,8.15,8.1301,8.15,11498.0
2017-05-02 14:55:00,NAT,8.15,8.15,8.13,8.13,19977.0
2017-05-02 14:50:00,NAT,8.155,8.155,8.15,8.15,2200.0
2017-05-02 14:45:00,NAT,8.155,8.16,8.1521,8.1521,2560.0
2017-05-02 14:40:00,NAT,8.145,8.16,8.14,8.15,10400.0
2017-05-02 14:35:00,NAT,8.16,8.16,8.14,8.1492,30842.0
2017-05-02 14:30:00,NAT,8.16,8.17,8.16,8.165,2300.0
2017-05-02 14:25:00,NAT,8.1637,8.17,8.16,8.169,2872.0
2017-05-02 14:20:00,NAT,8.17,8.17,8.16,8.1632,2745.0
2017-05-02 14:15:00,NAT,8.165,8.17,8.16,8.165,5800.0
2017-05-02 14:10:00,NAT,8.17,8.17,8.16,8.16,4690.0
2017-05-02 14:05:00,NAT,8.18,8.18,8.16,8.16,4055.0
2017-05-02 14:00:00,NAT,8.17,8.175,8.16,8.175,9257.0
2017-05-02 13:55:00,NAT,8.19,8.1919,8.17,8.17,15229.0
2017-05-02 13:50:00,NAT,8.2,8.21,8.19,8.19,8330.0
2017-05-02 13:45:00,NAT,8.2113,8.215,8.2,8.2,5483.0
2017-05-02 13:40:00,NAT,8.2,8.2199,8.2,8.2146,3878.0
2017-05-02 13:35:00,NAT,8.19,8.2,8.19,8.2,700.0
2017-05-02 13:30:00,NAT,8.2,8.205,8.19,8.19,7156.0
2017-05-02 13:25:00,NAT,8.22,8.22,8.19,8.2,19839.0
2017-05-02 13:20:00,NAT,8.185,8.21,8.18,8.21,8134.0
2017-05-02 13:15:00,NAT,8.18,8.189,8.18,8.185,12952.0
2017-05-02 13:10:00,NAT,8.18,8.1899,8.18,8.183,3894.0
2017-05-02 13:05:00,NAT,8.185,8.1865,8.18,8.1865,3540.0
2017-05-02 13:00:00,NAT,8.1899,8.195,8.18,8.1872,9761.0
2017-05-02 12:55:00,NAT,8.185,8.19,8.1846,8.1846,600.0
2017-05-02 12:50:00,NAT,8.185,8.19,8.185,8.19,500.0
2017-05-02 12:45:00,NAT,8.1999,8.2,8.18,8.18,17647.0
2017-05-02 12:40:00,NAT,8.215,8.2199,8.19,8.2,21376.0
2017-05-02 12:35:00,NAT,8.215,8.22,8.21,8.21,4424.0
2017-05-02 12:30:00,NAT,8.22,8.22,8.22,8.22,200.0
2017-05-02 12:25:00,NAT,8.21,8.2101,8.21,8.2101,2505.0
2017-05-02 12:20:00,NAT,8.2,8.21,8.2,8.21,2300.0
2017-05-02 12:15:00,NAT,8.215,8.22,8.19,8.2,7795.0
2017-05-02 12:10:00,NAT,8.22,8.22,8.21,8.215,2000.0
2017-05-02 12:05:00,NAT,8.19,8.215,8.19,8.215,10487.0
2017-05-02 12:00:00,NAT,8.185,8.187,8.18,8.18,2000.0
2017-05-02 11:55:00,NAT,8.185,8.19,8.184,8.19,1200.0
2017-05-02 11:50:00,NAT,8.175,8.19,8.17,8.19,8568.0
2017-05-02 11:45:00,NAT,8.175,8.18,8.17,8.18,3200.0
2017-05-02 11:40:00,NAT,8.17,8.18,8.17,8.175,12022.0
2017-05-02 11:35:00,NAT,8.1734,8.177,8.17,8.17,6561.0
2017-05-02 11:30:00,NAT,8.18,8.18,8.16,8.17,35976.0
2017-05-02 11:25:00,NAT,8.185,8.1886,8.18,8.185,4300.0
2017-05-02 11:20:00,NAT,8.2001,8.2082,8.18,8.186,36382.0
2017-05-02 11:15:00,NAT,8.22,8.22,8.2,8.2,17678.0
2017-05-02 11:10:00,NAT,8.205,8.23,8.2031,8.215,13069.0
2017-05-02 11:05:00,NAT,8.1912,8.21,8.19,8.21,14049.0
2017-05-02 11:00:00,NAT,8.19,8.2,8.1701,8.195,29630.0
2017-05-02 10:55:00,NAT,8.21,8.21,8.18,8.195,25915.0
2017-05-02 10:50:00,NAT,8.212,8.22,8.21,8.22,4395.0
2017-05-02 10:45:00,NAT,8.21,8.22,8.205,8.22,14795.0
2017-05-02 10:40:00,NAT,8.2,8.21,8.2,8.2,7591.0
2017-05-02 10:35:00,NAT,8.22,8.225,8.2,8.2099,53075.0
2017-05-02 10:30:00,NAT,8.25,8.25,8.22,8.23,13673.0
2017-05-02 10:25:00,NAT,8.23,8.25,8.225,8.245,11701.0
2017-05-02 10:20:00,NAT,8.2296,8.23,8.22,8.22,25412.0
2017-05-02 10:15:00,NAT,8.23,8.23,8.22,8.225,3118.0
2017-05-02 10:10:00,NAT,8.24,8.25,8.22,8.22,22700.0
2017-05-02 10:05:00,NAT,8.23,8.25,8.23,8.24,13948.0
2017-05-02 10:00:00,NAT,8.24,8.265,8.22,8.22,13965.0
2017-05-02 09:55:00,NAT,8.27,8.27,8.24,8.245,18539.0
2017-05-02 09:50:00,NAT,8.29,8.29,8.27,8.27,6404.0
2017-05-02 09:45:00,NAT,8.29,8.3,8.28,8.29,6300.0
2017-05-02 09:40:00,NAT,8.28,8.295,8.27,8.295,7014.0
2017-05-02 09:35:00,NAT,8.28,8.3225,8.28,8.29,11198.0
2017-05-01 17:30:00,NAT,8.26,8.26,8.26,8.26,200.0
2017-05-01 16:05:00,NAT,8.26,8.26,8.26,8.26,33212.0
2017-05-01 16:00:00,NAT,8.265,8.27,8.26,8.26,61105.0
2017-05-01 15:55:00,NAT,8.26,8.27,8.26,8.26,10589.0
2017-05-01 15:50:00,NAT,8.26,8.27,8.26,8.26,25306.0
2017-05-01 15:45:00,NAT,8.26,8.265,8.26,8.265,3900.0
2017-05-01 15:40:00,NAT,8.28,8.28,8.265,8.265,5221.0
2017-05-01 15:35:00,NAT,8.27,8.28,8.27,8.28,9542.0
2017-05-01 15:30:00,NAT,8.27,8.28,8.26,8.27,20696.0
2017-05-01 15:25:00,NAT,8.27,8.2799,8.27,8.2762,7442.0
2017-05-01 15:20:00,NAT,8.2601,8.27,8.255,8.265,17212.0
2017-05-01 15:15:00,NAT,8.27,8.27,8.26,8.26,4560.0
2017-05-01 15:10:00,NAT,8.27,8.27,8.26,8.2625,8524.0
2017-05-01 15:05:00,NAT,8.27,8.27,8.27,8.27,4156.0
2017-05-01 15:00:00,NAT,8.2684,8.28,8.26,8.28,9700.0
2017-05-01 14:55:00,NAT,8.26,8.2699,8.255,8.265,20265.0
2017-05-01 14:50:00,NAT,8.27,8.279,8.26,8.265,17079.0
2017-05-01 14:45:00,NAT,8.27,8.28,8.27,8.27,2900.0
2017-05-01 14:40:00,NAT,8.27,8.2762,8.27,8.27,9000.0
